User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
735,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
975,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
963,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
951,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
917,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
938,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
694,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
775,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
769,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
770,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
818,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
898,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
919,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
822,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
999,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
676,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
151,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
479,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
485,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
420,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
397,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
389,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
379,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
374,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
286,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
250,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
231,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
187,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
175,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
156,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
585,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
552,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
21,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
632,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
635,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
90,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
124,0.4,2.0,0.0,0.0,0.0,0.0
669,0.4,2.0,0.0,0.0,0.0,0.0
356,0.4,2.0,0.0,0.0,0.0,0.0
369,0.4,2.0,0.0,0.0,0.0,0.0
57,0.4,2.0,0.0,0.0,0.0,0.0
392,0.4,2.0,0.0,0.0,0.0,0.0
36,0.4,2.0,0.0,0.0,0.0,0.0
813,0.4,2.0,0.0,0.0,0.0,0.0
864,0.4,2.0,0.0,0.0,0.0,0.0
812,0.4,2.0,0.0,0.0,0.0,0.0
