User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
710,8.6,43.0,0.0,0.0,0.0,0.0
885,8.452000000000002,2.0,805.0,0.0,2.0,0.0
875,8.401,2.0,800.0,0.0,1.0,0.0
748,8.4,42.0,0.0,0.0,0.0,0.0
296,8.4,42.0,0.0,0.0,0.0,0.0
229,8.332,1.0,813.0,0.0,2.0,0.0
811,7.901000000000001,2.0,750.0,0.0,1.0,0.0
934,7.7,1.0,0.0,1500.0,0.0,1.0
139,7.601000000000001,13.0,500.0,0.0,1.0,0.0
759,7.501,5.0,650.0,0.0,1.0,0.0
795,7.401000000000001,12.0,500.0,0.0,1.0,0.0
693,7.0,35.0,0.0,0.0,0.0,0.0
436,6.800000000000001,34.0,0.0,0.0,0.0,0.0
987,6.6000000000000005,33.0,0.0,0.0,0.0,0.0
540,6.4,32.0,0.0,0.0,0.0,0.0
869,6.2,31.0,0.0,0.0,0.0,0.0
845,6.2,31.0,0.0,0.0,0.0,0.0
837,6.062,6.0,486.0,0.0,2.0,0.0
393,6.003,0.0,600.0,0.0,3.0,0.0
89,5.800000000000001,29.0,0.0,0.0,0.0,0.0
27,5.800000000000001,29.0,0.0,0.0,0.0,0.0
497,5.611000000000001,3.0,501.0,0.0,1.0,0.0
366,5.601000000000001,3.0,500.0,0.0,1.0,0.0
581,5.6000000000000005,28.0,0.0,0.0,0.0,0.0
207,5.501,0.0,550.0,0.0,1.0,0.0
194,5.4,27.0,0.0,0.0,0.0,0.0
418,5.4,27.0,0.0,0.0,0.0,0.0
518,5.2010000000000005,1.0,500.0,0.0,1.0,0.0
440,5.2,1.0,0.0,1000.0,0.0,1.0
327,5.001,0.0,500.0,0.0,1.0,0.0
262,5.001,0.0,500.0,0.0,1.0,0.0
448,5.0,25.0,0.0,0.0,0.0,0.0
233,4.800000000000001,24.0,0.0,0.0,0.0,0.0
305,4.711,18.0,111.0,0.0,1.0,0.0
687,4.6000000000000005,23.0,0.0,0.0,0.0,0.0
391,4.6000000000000005,23.0,0.0,0.0,0.0,0.0
351,4.402,0.0,440.0,0.0,2.0,0.0
861,4.4,22.0,0.0,0.0,0.0,0.0
179,4.4,22.0,0.0,0.0,0.0,0.0
547,4.4,22.0,0.0,0.0,0.0,0.0
375,4.4,22.0,0.0,0.0,0.0,0.0
43,4.4,22.0,0.0,0.0,0.0,0.0
923,4.2,21.0,0.0,0.0,0.0,0.0
826,4.2,21.0,0.0,0.0,0.0,0.0
889,4.0,20.0,0.0,0.0,0.0,0.0
866,4.0,20.0,0.0,0.0,0.0,0.0
777,4.0,20.0,0.0,0.0,0.0,0.0
31,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
902,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
442,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
197,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
313,3.6,18.0,0.0,0.0,0.0,0.0
774,3.6,18.0,0.0,0.0,0.0,0.0
805,3.6,18.0,0.0,0.0,0.0,0.0
614,3.531,1.0,333.0,0.0,1.0,0.0
420,3.401,2.0,300.0,0.0,1.0,0.0
654,3.4000000000000004,17.0,0.0,0.0,0.0,0.0
843,3.4000000000000004,17.0,0.0,0.0,0.0,0.0
753,3.4000000000000004,17.0,0.0,0.0,0.0,0.0
401,3.4000000000000004,17.0,0.0,0.0,0.0,0.0
721,3.4000000000000004,17.0,0.0,0.0,0.0,0.0
